wavenumber,intensity
1025.2,870.0100
1026.3,755.2900
1027.5,635.7400
1028.6,551.0400
1029.7,510.2800
1030.8,464.7000
1032.0,481.3100
1033.1,447.5300
1034.2,458.2400
1035.4,485.5900
1036.5,539.2100
1037.6,554.7600
1038.7,548.8800
1039.9,462.0200
1041.0,459.8900
1042.1,365.5200
1043.2,336.5700
1044.4,360.7300
1045.5,317.8400
1046.6,330.2000
1047.8,278.7300
1048.9,264.2700
1050.0,251.9600
1051.1,203.1700
1052.2,168.8600
1053.4,118.9800
1054.5,143.7000
1055.6,80.9400
1056.8,72.9300
1057.9,44.5100
1059.0,69.2400
1060.1,22.0400
1061.2,45.1700
1062.4,14.0700
1063.5,14.8200
1064.6,22.5600
1065.7,43.1900
1066.8,0.0000
1068.0,2.1900
1069.1,0.0000
1070.2,0.0000
1071.3,0.0000
1072.4,32.8000
1073.6,24.1200
1074.7,2.5500
1075.8,4.2200
1076.9,7.5100
1078.0,0.0000
1079.2,7.1700
1080.3,0.0000
1081.4,0.0000
1082.5,0.0000
1083.6,7.5900
1084.7,18.6400
1085.8,10.8500
1087.0,55.2700
1088.1,13.5900
1089.2,28.9600
1090.3,8.2700
1091.4,37.1000
1092.5,33.1100
1093.6,61.9600
1094.8,71.4300
1095.9,154.7100
1097.0,167.4400
1098.1,229.2000
1099.2,390.1300
1100.3,577.5200
1101.4,815.6200
1102.5,1226.8400
1103.6,1679.1500
1104.8,2035.0700
1105.9,2277.3000
1107.0,2383.1500
1108.1,2356.3300
1109.2,2235.6300
1110.3,1941.1500
1111.4,1601.7900
1112.5,1204.0400
1113.6,859.0900
1114.7,638.2100
1115.8,460.4800
1116.9,374.5100
1118.0,243.6800
1119.2,241.9400
1120.3,228.3100
1121.4,196.8500
1122.5,262.1400
1123.6,302.0400
1124.7,356.0200
1125.8,397.5800
1126.9,360.7300
1128.0,339.5600
1129.1,286.4700
1130.2,225.7800
1131.3,133.6800
1132.4,113.0100
1133.5,56.6000
1134.6,42.9500
1135.7,37.4400
1136.8,15.6600
1137.9,14.4800
1139.0,0.0000
1140.1,0.0000
1141.2,0.0000
1142.3,14.1900
1143.4,0.0000
1144.5,0.0000
1145.6,32.8800
1146.7,0.0000
1147.8,0.0000
1148.9,28.2900
1150.0,10.7600
1151.1,50.2600
1152.2,22.4100
1153.3,55.4200
1154.4,55.2900
1155.5,69.3100
1156.6,80.6200
1157.7,130.0000
1158.8,165.8200
1159.9,240.2900
1161.0,344.1800
1162.1,484.5900
1163.2,690.4000
1164.2,1075.4600
1165.3,1748.8200
1166.4,3090.9400
1167.5,5686.4100
1168.6,9896.9100
1169.7,13813.8800
1170.8,14779.4600
1171.9,12387.4500
1173.0,8759.8000
1174.1,5535.8900
1175.2,3327.8200
1176.2,1882.4600
1177.3,1109.7000
1178.4,662.6600
1179.5,409.3400
1180.6,232.4100
1181.7,136.3000
1182.8,104.1200
1183.9,33.0900
1185.0,67.6100
1186.0,38.6900
1187.1,2.1000
1188.2,37.8600
1189.3,25.4700
1190.4,2.6600
1191.5,4.6500
1192.6,13.9900
1193.7,8.7000
1194.7,3.8600
1195.8,0.0000
1196.9,0.0000
1198.0,0.0000
1199.1,0.0000
1200.2,0.0000
1201.2,0.0000
1202.3,5.4400
1203.4,0.0000
1204.5,12.4600
1205.6,38.9600
1206.7,115.4300
1207.7,227.6900
1208.8,288.8400
1209.9,386.9100
1211.0,531.2900
1212.1,695.5900
1213.1,842.3700
1214.2,1018.9900
1215.3,1237.6300
1216.4,1437.6500
1217.5,1686.3400
1218.5,1863.4600
1219.6,2165.4300
1220.7,2397.4800
1221.8,2649.0000
1222.8,2942.6800
1223.9,3226.6000
1225.0,3464.2700
1226.1,3769.5600
1227.1,3952.2800
1228.2,4247.4300
1229.3,4483.5600
1230.4,4749.2000
1231.4,5242.6000
1232.5,5983.9400
1233.6,7140.2200
1234.7,8858.7500
1235.7,11177.7600
1236.8,14111.7200
1237.9,16638.7200
1239.0,17829.8700
1240.0,17468.4600
1241.1,15537.4000
1242.2,13089.5400
1243.2,10291.0900
1244.3,7842.1300
1245.4,5801.9500
1246.5,4367.3200
1247.5,3262.8400
1248.6,2749.9100
1249.7,2332.4300
1250.7,2190.4100
1251.8,2207.6700
1252.9,2371.5700
1253.9,2600.2800
1255.0,2999.8500
1256.1,3620.6900
1257.1,4358.0900
1258.2,5022.8800
1259.3,5365.8400
1260.3,5087.1000
1261.4,4356.4900
1262.5,3340.7300
1263.5,2399.2100
1264.6,1652.3400
1265.7,1146.7700
