wavenumber,intensity
927.6,1025.2300
930.0,1010.6120
932.4,1005.3130
934.8,1012.3960
937.2,1021.0110
939.6,1059.7490
941.9,1026.3320
944.3,1021.5580
946.7,1032.0780
949.1,1023.0570
951.5,1012.8960
953.8,1021.2260
956.2,1043.5320
958.6,1042.6850
960.9,1025.1810
963.3,1026.6740
965.6,1034.8150
968.0,1049.3700
970.4,1040.3540
972.7,1053.6770
975.1,1092.2310
977.4,1098.7410
979.7,1142.9870
982.1,1112.4800
984.4,1139.3130
986.8,1152.3080
989.1,1189.4460
991.4,1226.4000
993.8,1268.4330
996.1,1299.7970
998.4,1368.7360
1000.7,1473.8310
1003.0,1511.2070
1005.4,1644.8780
1007.7,1779.5620
1010.0,2038.5330
1012.3,2207.6550
1014.6,2699.2620
1016.9,3067.4420
1019.2,4000.7540
1021.5,4653.3320
1023.8,5588.6380
1026.1,6171.4360
1028.4,5515.8180
1030.7,4884.2770
1033.0,3649.0380
1035.2,3119.5730
1037.5,2462.7740
1039.8,2200.0060
1042.1,1958.0650
1044.3,1788.1330
1046.6,1664.0840
1048.9,1546.0540
1051.2,1428.5770
1053.4,1428.0550
1055.7,1306.5470
1057.9,1311.5070
1060.2,1256.4990
1062.4,1263.3500
1064.7,1195.4230
1066.9,1192.4680
1069.2,1119.4610
1071.4,1143.1840
1073.7,1156.0220
1075.9,1121.8050
1078.2,1123.9920
1080.4,1121.0460
1082.6,1054.0360
1084.9,1093.3670
1087.1,1084.7670
1089.3,1077.2470
1091.5,1083.5990
1093.7,1091.1440
1096.0,1061.4410
1098.2,1084.8140
1100.4,1059.0360
1102.6,1059.8240
1104.8,1090.3870
1107.0,1078.5330
1109.2,1083.5590
1111.4,1066.6750
1113.6,1082.6800
1115.8,1064.0330
1118.0,1067.9860
1120.2,1060.6940
1122.4,1030.9100
1124.6,1037.6220
1126.7,1025.9730
1128.9,1052.6410
1131.1,1105.7150
1133.3,1084.7520
1135.4,1128.8820
1137.6,1132.5330
1139.8,1111.0620
1142.0,1157.2310
1144.1,1187.7690
1146.3,1204.3820
1148.4,1349.7130
1150.6,1510.5510
1152.7,2051.6370
1154.9,2378.5250
1157.0,2642.1140
1159.2,1944.3220
1161.3,1354.8600
1165.0,1115.1390
1167.5,1134.6680
1170.0,1052.4410
1172.5,1064.6720
1175.0,1040.4970
1177.5,979.1640
1180.0,977.9680
1182.5,981.0140
1185.0,942.1660
1187.5,973.7600
1189.9,967.0920
1192.4,889.7560
1194.9,937.5510
1197.4,952.6840
1199.9,855.9790
1202.4,970.6200
1204.9,941.2220
1207.3,951.5220
1209.8,931.7920
1212.3,966.7370
1214.8,984.2030
1217.2,917.4710
1219.7,956.0350
1222.2,1039.0250
1224.6,1065.0990
1227.1,1129.4750
1229.5,1118.3960
1232.0,1147.8780
1234.5,1303.7930
1236.9,1309.2600
1239.4,1564.7780
1241.8,1629.5380
1244.3,1904.5980
1246.7,2142.1750
1249.2,2586.8780
1251.6,3062.6420
1254.1,3957.8070
1256.5,5148.8190
1258.9,6581.8610
1261.4,8215.2390
1263.8,8586.4870
1266.2,8323.6420
1268.7,5905.5600
1271.1,4946.1570
1273.5,3435.0090
1276.0,3096.0950
1278.4,2386.5130
1280.8,2207.4430
1283.2,1895.8770
1285.6,1609.9770
1288.1,1379.6690
1290.5,1357.4460
1292.9,1201.4440
1295.3,1125.0630
1297.7,1017.9590
1300.1,995.8970
1302.5,866.5910
1304.9,876.9280
1307.3,839.6270
1309.7,776.0250
1312.1,821.3210
1314.5,763.9530
1316.9,664.1170
1319.3,696.4590
1321.7,686.0030
1324.1,784.7820
1326.5,817.1120
1328.9,907.3260
1331.2,941.6280
1333.6,1041.9230
1336.0,1210.3170
1338.4,1412.6230
1340.8,1549.0800
1343.1,1802.9870
1345.5,1754.4350
1347.9,1746.4390
1350.2,1432.1980
1352.6,1198.8840
1355.0,950.7410
1357.3,810.0560
1359.7,681.4810
1362.0,687.4970
1364.4,539.4030
1366.8,519.7430
1369.1,506.3340
1371.5,473.3760
1373.8,405.1120
1376.2,388.0500
1378.5,450.5000
1380.8,407.6470
1383.2,401.5390
1385.5,389.1370
1387.9,401.0610
1390.2,393.6780
1392.5,500.6070
1394.9,451.6190
1397.2,512.9520
1399.5,540.8460
1401.8,613.8560
1404.2,687.4050
1406.5,720.5370
1408.8,933.7730
1411.1,1028.7190
1413.5,1158.7270
1415.8,1442.0490
1418.1,1688.6510
1420.4,2107.2700
1422.7,2368.3190
1425.0,2767.0970
1427.3,2981.6910
1429.6,3570.4580
1431.9,4079.2710
1434.2,5470.9440
1436.5,6467.0100
1438.8,8136.2240
1441.1,9424.5720
1443.4,8603.0710
1445.7,7732.1840
1448.0,5617.7490
1450.3,4658.9780
1452.5,3460.6770
1454.8,3020.8050
1457.1,2534.0480
1459.4,2309.0450
1461.7,2114.9660
1463.9,2300.2370
1466.2,1785.5470
1468.5,1389.7460
1470.8,1123.2860
1473.0,1047.4120
1475.3,890.6260
1477.6,911.2810
1479.8,845.6730
1482.1,854.2980
1484.3,706.8900
1486.6,688.3400
1488.8,582.5920
1491.1,543.5640
1493.3,481.6110
1495.6,427.7240
1497.8,399.2430
1500.1,336.6880
1502.3,301.2030
1504.6,311.6940
1506.8,253.5910
1509.0,230.9850
1511.3,194.3910
1513.5,192.0210
1515.7,208.9650
1518.0,216.1240
1520.2,189.9510
1522.4,152.9790
1524.6,194.7770
1526.9,153.0470
1529.1,143.3830
1531.3,167.8230
1533.5,165.9310
1535.7,154.1970
1537.9,197.0210
1540.2,172.8970
1542.4,196.1890
1544.6,141.2940
1546.8,77.9100
1549.0,124.0050
1551.2,115.0900
1553.4,109.2210
1555.6,167.7530
1557.8,140.5900
1560.0,149.7200
1562.2,154.5150
1564.3,183.9890
1566.5,155.3670
1568.7,219.1920
1570.9,185.0930
1573.1,126.1060
1575.3,164.8180
1577.4,142.1390
1579.6,117.5350
1581.8,115.9500
1584.0,71.3490
1586.1,95.8400
1588.3,100.9360
1590.5,109.6470
1592.6,111.2130
1594.8,58.5590
1596.9,75.6230
1599.1,72.4950
1601.3,97.2470
1603.4,67.5760
1605.6,48.2790
1607.7,115.6670
