wavenumber,intensity
829.9,0.0000
831.1,0.0000
832.2,1.6200
833.4,2.6500
834.6,0.0000
835.8,0.0000
837.0,0.0000
838.1,0.0000
839.3,0.0000
840.5,0.0000
841.7,0.0000
842.8,0.0000
844.0,0.0000
845.2,0.0000
846.4,0.0000
847.5,0.0000
848.7,0.0000
849.9,0.0000
851.1,0.0000
852.2,42.5500
853.4,0.0000
854.6,98.7300
855.8,141.1700
856.9,248.0100
858.1,407.3700
859.3,619.6400
860.5,906.2900
861.6,1191.7800
862.8,1588.8300
864.0,2043.7400
865.1,2706.0200
866.3,3451.5000
867.5,4406.8900
868.6,5594.8100
869.8,7037.8800
871.0,8894.0400
872.2,10888.6700
873.3,13154.2800
874.5,15293.0800
875.7,17223.9900
876.8,18369.4900
878.0,18986.8400
879.2,18595.6600
880.3,17397.0200
881.5,15791.8200
882.7,13787.2700
883.8,11738.0300
885.0,9813.7400
886.2,7982.4600
887.3,6509.8500
888.5,5162.4700
889.7,4208.0300
890.8,3297.6400
892.0,2582.3900
893.2,1928.8900
894.3,1456.3700
895.5,1055.7600
896.7,796.6100
897.8,479.8400
899.0,335.7100
900.1,156.2500
901.3,34.2700
902.5,56.5100
903.6,30.5600
904.8,0.0000
906.0,0.0000
907.1,0.0000
908.3,0.0000
909.4,0.0000
910.6,0.0000
911.8,0.0000
912.9,0.0000
914.1,0.0000
915.2,0.0000
916.4,0.0000
917.6,0.0000
918.7,0.0000
919.9,0.0000
921.0,0.0000
922.2,0.0000
923.4,21.4500
924.5,0.0000
925.7,0.0000
926.8,0.0000
928.0,1.1200
929.1,11.3000
930.3,0.0000
931.4,9.1500
932.6,0.0000
933.8,0.0000
934.9,0.0000
936.1,0.0000
937.2,2.2500
938.4,43.1600
939.5,0.0000
940.7,0.0000
941.8,0.0000
943.0,20.7200
944.1,35.5500
945.3,0.0000
946.4,0.0000
947.6,33.2800
948.7,0.0000
949.9,20.9600
951.0,70.3600
952.2,0.0000
953.3,0.0000
954.5,30.0800
955.6,0.9700
956.8,19.6300
957.9,32.3800
959.1,40.3200
960.2,0.0000
961.4,33.8600
962.5,0.0000
963.7,0.0000
964.8,52.6400
966.0,0.0000
967.1,41.6700
968.3,8.1800
969.4,39.0400
970.5,61.8700
971.7,0.0000
972.8,20.5200
974.0,67.3300
975.1,0.0000
976.3,24.6300
977.4,59.4900
978.6,57.9100
979.7,0.0000
980.9,26.2400
982.0,0.0000
983.1,16.0600
984.3,0.0800
985.4,41.4500
986.6,31.3700
987.7,0.0000
988.8,35.9900
990.0,41.0300
991.1,46.6200
992.3,0.0000
993.4,0.0000
994.5,44.6500
995.7,18.9000
996.8,12.9800
998.0,0.0000
999.1,62.6000
1000.2,12.0400
1001.4,0.0000
1002.5,35.3100
1003.6,42.7000
1004.8,53.3000
1005.9,0.0000
1007.0,25.6400
1008.2,14.7100
1009.3,51.4600
1010.5,6.7800
1011.6,24.0600
1012.7,25.2800
1013.9,53.2900
1015.0,32.5400
1016.1,39.6700
1017.3,33.4000
1018.4,18.0300
1019.5,20.8900
1020.7,75.2000
1021.8,35.7300
1022.9,0.0000
1024.1,35.4800
1025.2,31.8200
1026.3,36.2200
1027.5,63.1300
1028.6,0.0000
1029.7,72.9000
1030.8,62.7300
1032.0,50.9500
1033.1,57.4100
1034.2,56.3700
1035.4,71.9600
1036.5,53.7700
1037.6,36.6600
1038.7,92.4800
1039.9,37.3100
1041.0,58.8300
1042.1,81.4200
1043.2,106.7100
1044.4,89.6300
1045.5,61.8300
1046.6,120.3900
1047.8,124.7900
1048.9,110.4100
1050.0,108.3800
1051.1,150.8900
1052.2,98.4400
1053.4,76.0300
1054.5,61.6700
1055.6,139.6400
1056.8,53.9100
1057.9,133.5000
1059.0,90.1800
1060.1,73.1700
1061.2,89.9800
1062.4,69.7500
1063.5,109.1400
1064.6,134.0300
1065.7,136.3800
1066.8,107.0400
1068.0,98.1100
1069.1,106.9200
1070.2,129.7000
1071.3,112.7300
1072.4,148.4300
1073.6,32.5800
1074.7,26.3600
1075.8,75.2300
1076.9,84.3200
1078.0,132.6700
1079.2,107.9000
1080.3,34.7400
1081.4,94.4100
1082.5,89.5500
1083.6,64.8000
1084.7,67.4800
1085.8,56.1700
1087.0,37.3400
1088.1,63.7100
1089.2,73.9500
1090.3,69.1200
1091.4,69.6800
1092.5,67.5500
1093.6,65.9700
1094.8,74.6200
1095.9,0.0000
1097.0,27.4300
1098.1,7.6600
1099.2,33.0100
1100.3,76.1500
1101.4,13.6600
1102.5,44.4200
1103.6,92.9800
1104.8,28.3300
1105.9,15.4300
1107.0,0.9200
1108.1,69.5300
1109.2,10.3000
1110.3,41.7100
1111.4,24.0200
1112.5,19.8200
1113.6,25.8900
1114.7,0.0000
1115.8,0.0000
1116.9,66.1800
1118.0,10.4500
1119.2,25.4700
1120.3,31.3200
1121.4,0.0000
1122.5,27.2000
1123.6,22.6300
1124.7,51.0500
1125.8,0.0000
1126.9,50.7000
1128.0,1.9000
1129.1,6.7400
1130.2,50.0200
1131.3,4.5500
1132.4,28.9100
1133.5,31.0700
1134.6,8.3400
1135.7,74.9700
1136.8,33.8300
1137.9,71.2400
1139.0,0.0000
1140.1,10.6500
1141.2,60.0600
1142.3,0.0000
1143.4,26.4000
1144.5,0.0000
1145.6,66.1100
1146.7,19.6700
1147.8,55.7200
1148.9,38.0400
1150.0,3.5300
1151.1,10.4700
1152.2,12.5300
1153.3,8.0700
1154.4,65.0200
1155.5,30.6900
1156.6,25.1600
1157.7,50.0900
1158.8,80.4700
1159.9,34.7100
1161.0,0.0000
1162.1,84.8900
1163.2,35.5300
1164.2,33.5400
1165.3,62.5900
1166.4,57.8900
1167.5,26.4900
1168.6,52.8500
1169.7,42.1700
1170.8,70.1900
1171.9,72.6100
1173.0,67.3900
1174.1,74.1800
1175.2,61.3300
1176.2,5.3500
1177.3,42.9900
1178.4,97.0400
