wavenumber,intensity
1483.1,398.6800
1484.1,359.2900
1485.0,342.3600
1486.0,322.2900
1487.0,311.5900
1488.0,242.5900
1489.0,243.1100
1490.0,231.0800
1491.0,211.5100
1492.0,222.0800
1493.0,154.6800
1494.0,165.2300
1495.0,141.7900
1496.0,134.0700
1497.0,136.4400
1498.0,129.3500
1499.0,90.6800
1500.0,86.0700
1500.9,60.6000
1501.9,80.7100
1502.9,65.3800
1503.9,66.5000
1504.9,61.2800
1505.9,49.0800
1506.9,58.4400
1507.9,43.6700
1508.8,25.7000
1509.8,31.2800
1510.8,8.8400
1511.8,23.1600
1512.8,8.1700
1513.8,9.5300
1514.8,12.6400
1515.8,3.6200
1516.7,12.6600
1517.7,21.0800
1518.7,32.7000
1519.7,10.3600
1520.7,0.0000
1521.7,0.0000
1522.7,0.0000
1523.6,18.9500
1524.6,0.0000
1525.6,12.2600
1526.6,2.1300
1527.6,10.7800
1528.5,22.6600
1529.5,24.8700
1530.5,4.4700
1531.5,39.6300
1532.5,10.1400
1533.5,40.8100
1534.4,35.2400
1535.4,12.1500
1536.4,3.2900
1537.4,47.6600
1538.3,18.0100
1539.3,42.2900
1540.3,28.8500
1541.3,48.6000
1542.2,41.6500
1543.2,22.9500
1544.2,43.3700
1545.2,35.0800
1546.2,66.6400
1547.1,39.3700
1548.1,34.3100
1549.1,56.1000
1550.0,39.8900
1551.0,30.2100
1552.0,28.3900
1553.0,52.1900
1554.0,43.7900
1554.9,43.2800
1555.9,31.5500
1556.9,31.6700
1557.8,38.3900
1558.8,53.6800
1559.8,43.2300
1560.8,52.5900
1561.7,56.6700
1562.7,56.1100
1563.7,52.8900
1564.6,52.9800
1565.6,49.7400
1566.6,67.0900
1567.5,36.5800
1568.5,23.3300
1569.5,45.3300
1570.4,50.0400
1571.4,50.0900
1572.4,54.7900
1573.3,44.1400
1574.3,48.1700
1575.3,52.2000
1576.2,40.8300
1577.2,46.1800
1578.2,62.2700
1579.1,73.0100
1580.1,51.5200
1581.1,46.7900
1582.0,60.2200
1583.0,48.7400
1584.0,56.1100
1584.9,52.7000
1585.9,48.5900
1586.8,66.0900
1587.8,36.2900
1588.8,59.8900
1589.7,51.0100
1590.7,29.9100
